crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,metric_family,metric,value
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p90,13.856406460551018
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_mean_nm,11.1071295433919
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_std_nm,7.536618649947196
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,n_ecs_voxels,391854.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,n_narrow_voxels,391854.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_fraction,1.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,full_percentiles_nm_p10,8.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,full_percentiles_nm_p25,8.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,full_percentiles_nm_p50,16.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,full_percentiles_nm_p75,32.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,full_percentiles_nm_p90,53.0659966456864
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p10,8.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p25,8.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p50,16.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p75,32.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p90,53.0659966456864
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_mean_nm,23.072806892478624
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,ecs_width,narrow_std_nm,19.98049802327246
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,n_ecs_voxels,3603972.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,n_narrow_voxels,3603972.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_fraction,1.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,full_percentiles_nm_p10,8.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,full_percentiles_nm_p25,8.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,full_percentiles_nm_p50,11.313708498984761
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,full_percentiles_nm_p75,17.88854381999832
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,full_percentiles_nm_p90,27.712812921102035
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_percentiles_nm_p10,8.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_percentiles_nm_p25,8.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_percentiles_nm_p50,11.313708498984761
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_percentiles_nm_p75,17.88854381999832
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_percentiles_nm_p90,27.712812921102035
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_mean_nm,14.731688138950828
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,native,ecs_width,narrow_std_nm,9.04024647329599
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,n_ecs_voxels,1999710.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,n_narrow_voxels,1999710.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_fraction,1.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p10,8.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p25,8.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p50,11.313708498984761
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p75,17.88854381999832
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p90,25.298221281347036
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p10,8.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p25,8.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p50,11.313708498984761
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p75,17.88854381999832
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p90,25.298221281347036
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_mean_nm,14.143384078867761
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_std_nm,8.569773209654347
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,n_ecs_voxels,3269395.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,n_narrow_voxels,3269395.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_fraction,1.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p10,8.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p25,8.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p50,11.313708498984761
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p75,22.627416997969522
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,full_percentiles_nm_p90,32.984845004941285
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p10,8.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p25,8.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p50,11.313708498984761
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p75,22.627416997969522
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_percentiles_nm_p90,32.984845004941285
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_mean_nm,17.10720861193998
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,native,ecs_width,narrow_std_nm,11.170417548404298
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,n_cells_total,3.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,n_cells_passing,2.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_cell_volume_nm3,3990404608.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,8396032.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_outer_sa_nm2,14907776.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,cell_density_per_um3,0.48828125
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.002104055308869571
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_total,3.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_passing,3.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_volume_nm3,4958079488.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,18373632.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_outer_sa_nm2,17505664.0
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,cell_density_per_um3,0.5859375
crop1125,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.0037057961746013862
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,n_cells_total,3.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,n_cells_passing,3.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,total_cell_volume_nm3,3633807872.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,19823680.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,total_outer_sa_nm2,14001216.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,cell_density_per_um3,0.732421875
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.005455346209344114
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,n_cells_total,3.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,n_cells_passing,3.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_cell_volume_nm3,2807911936.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,20734208.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_outer_sa_nm2,10165504.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,cell_density_per_um3,0.732421875
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.007384208790228954
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_total,8.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_passing,7.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_volume_nm3,6634551296.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,19585088.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_outer_sa_nm2,23398848.0
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,cell_density_per_um3,1.0127314814814814
crop1127,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.002951983808130014
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,n_cells_total,5.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,n_cells_passing,5.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_cell_volume_nm3,4083584512.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,31871168.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,total_outer_sa_nm2,15285440.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,cell_density_per_um3,0.9765625
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.007804703908133541
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_total,20.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_passing,2.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_volume_nm3,13267601408.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,24170752.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_outer_sa_nm2,32886784.0
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,cell_density_per_um3,0.14467592592592593
crop1072,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.0018217876205887298
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_total,10.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,n_cells_passing,5.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_volume_nm3,14055607296.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,30218432.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,total_outer_sa_nm2,38200384.0
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,cell_density_per_um3,0.3487723214285714
crop1124,Liver,Rapid HPF,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.002149920054226307
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,n_cells_total,2.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,n_cells_passing,2.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_cell_volume_nm3,20048210944.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,33500480.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,total_outer_sa_nm2,48042560.0
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,cell_density_per_um3,0.09765625
crop1126,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.0016709959853064085
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,n_cells_total,31.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,n_cells_passing,22.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_cell_volume_nm3,3918003712.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,63887168.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_outer_sa_nm2,14445248.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,cell_density_per_um3,4.774305555555556
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.016306050911674072
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_total,55.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_passing,12.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_volume_nm3,13150521856.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,32301824.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_outer_sa_nm2,33267712.0
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,cell_density_per_um3,0.8680555555555556
crop1075,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.0024563149929492808
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_total,44.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_passing,15.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_volume_nm3,12388753920.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,41370880.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_outer_sa_nm2,31546752.0
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,cell_density_per_um3,1.0850694444444444
crop1074,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.003339389923082757
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_total,32.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,n_cells_passing,12.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_volume_nm3,11828644352.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,56303616.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,total_outer_sa_nm2,31032704.0
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,cell_density_per_um3,0.8680555555555556
crop1073,Liver,Rapid HPF,Bile canaliculus,Bile canaliculus,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.004759938191097961
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,n_cells_total,32.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,n_cells_passing,23.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,total_cell_volume_nm3,4413551616.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,78726720.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,total_outer_sa_nm2,13320640.0
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,cell_density_per_um3,1.8335459183673468
crop1134,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.01783749842521384
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,n_cells_total,19.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,n_cells_passing,17.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_cell_volume_nm3,12299619328.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_ecs_facing_sa_nm2,93666752.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_cell_cell_sa_nm2,0.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,total_outer_sa_nm2,32307392.0
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,cell_density_per_um3,1.257694128787879
crop1136,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,native,sa_v,sa_v_ecs_per_nm,0.0076154187785932755
crop1141,Cortex,Rapid HPF,,,8.0,8.0,native,sa_v,n_cells_total,119.0
crop1141,Cortex,Rapid HPF,,,8.0,8.0,native,sa_v,n_cells_passing,78.0
