tissue,dataset,crop,prep,cell_id,voxels_8nm,volume_nm3,volume_um3,ecs_faces,total_faces,ecs_sa_nm2,total_sa_nm2,sa_v_ratio,sphericity
Kidney,jrc_mus-kidney,crop1026,Chemical,1,12658,6480896.0,0.0065,2365,4622,151360.0,295808.0,0.0233548,1.1106
Kidney,jrc_mus-kidney,crop1026,Chemical,2,90374,46271488.0,0.0463,19179,21946,1227456.0,1404544.0,0.02652726,0.5078
Kidney,jrc_mus-kidney,crop1026,Chemical,3,14107,7222784.0,0.0072,3043,4828,194752.0,308992.0,0.02696356,0.9278
Kidney,jrc_mus-kidney,crop1026,Chemical,4,1301805,666524160.0,0.6665,156035,179792,9986240.0,11506688.0,0.01498256,0.3695
Kidney,jrc_mus-kidney,crop1026,Chemical,5,3064,1568768.0,0.0016,1133,1840,72512.0,117760.0,0.04622226,0.9004
Kidney,jrc_mus-kidney,crop1026,Chemical,6,4775287,2444946944.0,2.4449,378228,469278,24206592.0,30033792.0,0.00990066,0.3626
Kidney,jrc_mus-kidney,crop1026,Chemical,7,5481,2806272.0,0.0028,2088,3250,133632.0,208000.0,0.04761905,0.72
Kidney,jrc_mus-kidney,crop1026,Chemical,8,717,367104.0,0.0004,477,648,30528.0,41472.0,0.083159,0.8122
Kidney,jrc_mus-kidney,crop1026,Chemical,9,27884,14276608.0,0.0143,5713,7724,365632.0,494336.0,0.02561057,0.7784
Kidney,jrc_mus-kidney,crop1026,Chemical,10,14179,7259648.0,0.0073,4949,5296,316736.0,338944.0,0.04362966,0.5724
Kidney,jrc_mus-kidney,crop1026,Chemical,11,6502,3329024.0,0.0033,2732,3064,174848.0,196096.0,0.0525223,0.6166
Kidney,jrc_mus-kidney,crop1026,Chemical,12,1103010,564741120.0,0.5647,136652,184798,8745728.0,11827072.0,0.01548626,0.3778
Kidney,jrc_mus-kidney,crop1026,Chemical,13,137,70144.0,0.0001,166,258,10624.0,16512.0,0.15145985,0.7742
Kidney,jrc_mus-kidney,crop1026,Chemical,14,255,130560.0,0.0001,202,334,12928.0,21376.0,0.09901961,0.9627
Kidney,jrc_mus-kidney,crop1026,Chemical,15,4147,2123264.0,0.0021,1991,2480,127424.0,158720.0,0.06001326,0.627
Kidney,jrc_mus-kidney,crop1026,Chemical,16,55354,28341248.0,0.0283,10270,18218,657280.0,1165952.0,0.02319164,0.6839
Kidney,jrc_mus-kidney,crop1026,Chemical,17,15913,8147456.0,0.0081,6510,6660,416640.0,426240.0,0.05113743,0.47
Kidney,jrc_mus-kidney,crop1026,Chemical,18,1324,677888.0,0.0007,889,1374,56896.0,87936.0,0.08393127,0.6559
Kidney,jrc_mus-kidney,crop1026,Chemical,19,347226,177779712.0,0.1778,50974,62686,3262336.0,4011904.0,0.01835044,0.4687
Kidney,jrc_mus-kidney,crop1026,Chemical,20,172924,88537088.0,0.0885,34201,37470,2188864.0,2398080.0,0.02472257,0.4389
Kidney,jrc_mus-kidney,crop1026,Chemical,21,2083,1066496.0,0.0011,1156,1426,73984.0,91264.0,0.0693711,0.6823
Kidney,jrc_mus-kidney,crop1026,Chemical,22,17090,8750080.0,0.0088,5449,6284,348736.0,402176.0,0.03985518,0.5888
Kidney,jrc_mus-kidney,crop1026,Chemical,23,151744,77692928.0,0.0777,28577,33178,1828928.0,2123392.0,0.02354047,0.4814
Kidney,jrc_mus-kidney,crop1026,Chemical,24,212347,108721664.0,0.1087,39152,45784,2505728.0,2930176.0,0.02304718,0.4396
Kidney,jrc_mus-kidney,crop1026,Chemical,25,123078,63015936.0,0.063,23286,27920,1490304.0,1786880.0,0.02364964,0.5139
Kidney,jrc_mus-kidney,crop1026,Chemical,26,8175,4185600.0,0.0042,2504,3452,160256.0,220928.0,0.03828746,0.7837
Kidney,jrc_mus-kidney,crop1026,Chemical,27,38850,19891200.0,0.0199,10272,12018,657408.0,769152.0,0.03305019,0.54
Kidney,jrc_mus-kidney,crop1026,Chemical,28,16545,8471040.0,0.0085,6817,7046,436288.0,450944.0,0.05150348,0.4606
Kidney,jrc_mus-kidney,crop1026,Chemical,29,17439,8928768.0,0.0089,6797,7594,435008.0,486016.0,0.04871982,0.4785
Kidney,jrc_mus-kidney,crop1026,Chemical,30,10604,5429248.0,0.0054,3899,5310,249536.0,339840.0,0.04596143,0.5987
Kidney,jrc_mus-kidney,crop1026,Chemical,31,15775,8076800.0,0.0081,3487,5282,223168.0,338048.0,0.02763074,0.8723
Kidney,jrc_mus-kidney,crop1026,Chemical,32,506,259072.0,0.0003,397,598,25408.0,38272.0,0.09807312,0.7735
Kidney,jrc_mus-kidney,crop1026,Chemical,33,26026,13325312.0,0.0133,5922,8640,379008.0,552960.0,0.02844271,0.7172
Kidney,jrc_mus-kidney,crop1026,Chemical,34,10532,5392384.0,0.0054,2470,3812,158080.0,243968.0,0.02931542,0.9407
Kidney,jrc_mus-kidney,crop1026,Chemical,35,35209,18027008.0,0.018,6103,10538,390592.0,674432.0,0.02166705,0.8512
Kidney,jrc_mus-kidney,crop1026,Chemical,36,14924,7641088.0,0.0076,4909,5788,314176.0,370432.0,0.04111666,0.5971
Kidney,jrc_mus-kidney,crop1026,Chemical,37,515,263680.0,0.0003,565,900,36160.0,57600.0,0.13713592,0.5499
Kidney,jrc_mus-kidney,crop1026,Chemical,38,694,355328.0,0.0004,514,772,32896.0,49408.0,0.09257925,0.7375
Kidney,jrc_mus-kidney,crop1026,Chemical,39,8945,4579840.0,0.0046,2359,4006,150976.0,256384.0,0.03296534,0.8834
Kidney,jrc_mus-kidney,crop1026,Chemical,40,1899,972288.0,0.001,1025,1174,65600.0,75136.0,0.06746972,0.7235
Kidney,jrc_mus-kidney,crop1026,Chemical,41,3763,1926656.0,0.0019,1156,2030,73984.0,129920.0,0.03840021,1.0121
Kidney,jrc_mus-kidney,crop1026,Chemical,42,21087,10796544.0,0.0108,5585,8402,357440.0,537728.0,0.03310689,0.6609
Kidney,jrc_mus-kidney,crop1026,Chemical,43,623,318976.0,0.0003,364,608,23296.0,38912.0,0.07303371,0.9691
Kidney,jrc_mus-kidney,crop1026,Chemical,44,847,433664.0,0.0004,453,760,28992.0,48640.0,0.0668536,0.9557
Kidney,jrc_mus-kidney,crop1026,Chemical,45,1997,1022464.0,0.001,1030,1612,65920.0,103168.0,0.06447171,0.7446
Kidney,jrc_mus-kidney,crop1026,Chemical,46,158,80896.0,0.0001,143,252,9152.0,16128.0,0.11313291,0.9884
Kidney,jrc_mus-kidney,crop1026,Chemical,47,346,177152.0,0.0002,292,438,18688.0,28032.0,0.10549133,0.8162
Kidney,jrc_mus-kidney,crop1027,Chemical,1,3056734,1565047808.0,1.565,297400,364798,19033600.0,23347072.0,0.01216167,0.3425
Kidney,jrc_mus-kidney,crop1027,Chemical,2,2568645,1315146240.0,1.3151,293101,342750,18758464.0,21936000.0,0.01426341,0.3095
Kidney,jrc_mus-kidney,crop1027,Chemical,3,1063,544256.0,0.0005,581,1052,37184.0,67328.0,0.06832079,0.867
Kidney,jrc_mus-kidney,crop1027,Chemical,4,4255,2178560.0,0.0022,2006,3206,128384.0,205184.0,0.05893067,0.633
Kidney,jrc_mus-kidney,crop1027,Chemical,5,1156,591872.0,0.0006,648,892,41472.0,57088.0,0.0700692,0.822
Kidney,jrc_mus-kidney,crop1027,Chemical,6,3069,1571328.0,0.0016,1248,2246,79872.0,143744.0,0.05083089,0.8183
Kidney,jrc_mus-kidney,crop1027,Chemical,7,7118,3644416.0,0.0036,3186,4836,203904.0,309504.0,0.0559497,0.5617
Kidney,jrc_mus-kidney,crop1027,Chemical,8,16711,8556032.0,0.0086,4240,7332,271360.0,469248.0,0.03171564,0.7455
Kidney,jrc_mus-kidney,crop1027,Chemical,9,5634,2884608.0,0.0029,2162,2900,138368.0,185600.0,0.0479677,0.7082
Kidney,jrc_mus-kidney,crop1027,Chemical,10,506,259072.0,0.0003,349,582,22336.0,37248.0,0.08621542,0.8799
Kidney,jrc_mus-kidney,crop1027,Chemical,11,18643,9545216.0,0.0095,7525,7762,481600.0,496768.0,0.05045459,0.4518
Kidney,jrc_mus-kidney,crop1027,Chemical,12,176443,90338816.0,0.0903,21578,27836,1380992.0,1781504.0,0.01528681,0.705
Kidney,jrc_mus-kidney,crop1027,Chemical,13,6540,3348480.0,0.0033,2708,3334,173312.0,213376.0,0.05175841,0.6245
Kidney,jrc_mus-kidney,crop1027,Chemical,14,8585,4395520.0,0.0044,3578,4062,228992.0,259968.0,0.05209668,0.5667
Kidney,jrc_mus-kidney,crop1027,Chemical,15,203756,104323072.0,0.1043,34229,35862,2190656.0,2295168.0,0.02099877,0.4892
Kidney,jrc_mus-kidney,crop1027,Chemical,16,96708,49514496.0,0.0495,17529,19400,1121856.0,1241600.0,0.02265712,0.5813
Kidney,jrc_mus-kidney,crop1027,Chemical,17,115065,58913280.0,0.0589,24026,25150,1537664.0,1609600.0,0.02610046,0.4762
Kidney,jrc_mus-kidney,crop1027,Chemical,18,318294,162966528.0,0.163,52911,63568,3386304.0,4068352.0,0.02077914,0.4261
Kidney,jrc_mus-kidney,crop1027,Chemical,19,23318,11938816.0,0.0119,4942,6562,316288.0,419968.0,0.02649241,0.7987
Kidney,jrc_mus-kidney,crop1027,Chemical,20,2756,1411072.0,0.0014,1256,1846,80384.0,118144.0,0.05696662,0.7569
Kidney,jrc_mus-kidney,crop1027,Chemical,21,5707,2921984.0,0.0029,1944,3154,124416.0,201856.0,0.04257929,0.7944
Kidney,jrc_mus-kidney,crop1027,Chemical,22,761613,389945856.0,0.3899,218283,238284,13970112.0,15250176.0,0.03582577,0.1848
Kidney,jrc_mus-kidney,crop1027,Chemical,23,4749,2431488.0,0.0024,1937,2438,123968.0,156032.0,0.05098442,0.7054
Kidney,jrc_mus-kidney,crop1027,Chemical,24,6406,3279872.0,0.0033,2686,2956,171904.0,189184.0,0.0524118,0.621
Kidney,jrc_mus-kidney,crop1027,Chemical,25,1461,748032.0,0.0007,859,1246,54976.0,79744.0,0.07349418,0.7249
Kidney,jrc_mus-kidney,crop1027,Chemical,26,34909,17873408.0,0.0179,7309,11986,467776.0,767104.0,0.02617162,0.7067
Kidney,jrc_mus-kidney,crop1027,Chemical,27,43239,22138368.0,0.0221,12335,20574,789440.0,1316736.0,0.03565936,0.483
Kidney,jrc_mus-kidney,crop1028,Chemical,1,10516,5384192.0,0.0054,2851,4920,182464.0,314880.0,0.03388884,0.8142
Kidney,jrc_mus-kidney,crop1028,Chemical,2,12866,6587392.0,0.0066,4599,5544,294336.0,354816.0,0.04468172,0.5774
Kidney,jrc_mus-kidney,crop1028,Chemical,3,40704,20840448.0,0.0208,13386,14480,856704.0,926720.0,0.04110775,0.4275
Kidney,jrc_mus-kidney,crop1028,Chemical,4,9337,4780544.0,0.0048,3003,4018,192192.0,257152.0,0.04020296,0.7141
Kidney,jrc_mus-kidney,crop1028,Chemical,5,10948,5605376.0,0.0056,3603,4478,230592.0,286592.0,0.04113765,0.6618
Kidney,jrc_mus-kidney,crop1028,Chemical,6,7314,3744768.0,0.0037,2420,3226,154880.0,206464.0,0.04135904,0.753
Kidney,jrc_mus-kidney,crop1028,Chemical,7,14722,7537664.0,0.0075,4145,5366,265280.0,343424.0,0.03519393,0.7008
Kidney,jrc_mus-kidney,crop1028,Chemical,8,5697,2916864.0,0.0029,1919,2498,122816.0,159872.0,0.04210549,0.8038
Kidney,jrc_mus-kidney,crop1028,Chemical,9,16430,8412160.0,0.0084,4083,5158,261312.0,330112.0,0.0310636,0.7655
Kidney,jrc_mus-kidney,crop1028,Chemical,10,12700,6502400.0,0.0065,4472,4918,286208.0,314752.0,0.04401575,0.5886
Kidney,jrc_mus-kidney,crop1028,Chemical,11,1421,727552.0,0.0007,779,1136,49856.0,72704.0,0.06852569,0.7847
Kidney,jrc_mus-kidney,crop1028,Chemical,12,10911,5586432.0,0.0056,4075,4480,260800.0,286720.0,0.04668454,0.5838
Kidney,jrc_mus-kidney,crop1028,Chemical,13,1742,891904.0,0.0009,911,1324,58304.0,84736.0,0.06537026,0.7685
Kidney,jrc_mus-kidney,crop1028,Chemical,14,11017,5640704.0,0.0056,4331,4624,277184.0,295936.0,0.04913997,0.5528
Kidney,jrc_mus-kidney,crop1028,Chemical,15,28888,14790656.0,0.0148,8286,9192,530304.0,588288.0,0.03585399,0.5495
Kidney,jrc_mus-kidney,crop1028,Chemical,16,6811,3487232.0,0.0035,2340,2872,149760.0,183808.0,0.04294524,0.7426
Kidney,jrc_mus-kidney,crop1028,Chemical,17,2249,1151488.0,0.0012,1100,1368,70400.0,87552.0,0.06113828,0.7547
Kidney,jrc_mus-kidney,crop1028,Chemical,18,14121,7229952.0,0.0072,3645,4638,233280.0,296832.0,0.03226577,0.7751
Kidney,jrc_mus-kidney,crop1028,Chemical,19,39575,20262400.0,0.0203,9511,9878,608704.0,632192.0,0.03004106,0.5905
Kidney,jrc_mus-kidney,crop1028,Chemical,20,6926,3546112.0,0.0035,2102,2788,134528.0,178432.0,0.03793676,0.8359
Kidney,jrc_mus-kidney,crop1028,Chemical,21,4129,2114048.0,0.0021,1166,1880,74624.0,120320.0,0.0352991,1.0675
Kidney,jrc_mus-kidney,crop1028,Chemical,22,4307,2205184.0,0.0022,2042,2312,130688.0,147968.0,0.05926399,0.6269
Kidney,jrc_mus-kidney,crop1028,Chemical,23,266,136192.0,0.0001,248,356,15872.0,22784.0,0.11654135,0.8065
